0x34 59.2525,59.1884,59.1197,59.2209,59.2308,59.3658,59.2586,59.311,59.1897,59.204,59.3313,59.4384,59.4398,59.2744,59.5648,59.3562
0x44 59.4615,59.705,59.5328,59.5853,59.5161,59.6492,59.7755,59.6129,59.5578,59.3497,59.5024,59.5764,59.5634,59.5642,59.6785,59.6435
0x54 59.1378,59.2466,59.1804,59.3199,59.0916,58.9583,59.143,59.247,59.2506,59.0864,59.2649,59.1691,59.1771,59.1487,59.3105,59.2717
0x64 59.3793,59.3566,59.5076,59.3778,59.3958,59.5257,59.4605,59.6858,59.4173,59.4198,59.4034,59.311,59.4571,59.4556,59.6004,59.5838
0x74 59.6546,59.7001,59.6305,59.6622,59.5879,59.4954,59.5932,59.5849,59.4951,59.434,59.5732,59.6468,59.4939,59.5276,59.5376,59.5747
0x84 59.1738,59.0243,59.2702,58.9454,58.9421,59.2445,59.0761,59.0805,59.0768,59.0846,59.1412,59.0079,59.0767,59.1138,59.1786,59.0563
0x15 58.934,58.8769,58.7987,58.9108,58.1585,58.7855,58.6875,58.6873,58.8217,58.0956,58.0903,58.6943,58.7174,58.734,58.1624,58.7522
0x25 58.5734,58.4278,58.3021,58.6363,58.4327,58.6739,58.7417,58.6536,57.9499,57.9803,58.3677,58.6671,58.6023,58.6324,58.8508,58.2875
0x35 58.8985,58.9099,58.9549,58.8807,58.8415,58.777,58.7977,58.949,58.8772,58.7591,58.7917,58.8849,58.9409,58.8957,59.0739,58.8825
0x45 58.9786,59.1002,59.0257,59.015,59.0721,59.0905,59.0453,59.11,59.0817,59.1452,59.0522,59.121,59.2029,59.0899,59.4167,59.033
0x55 58.8024,58.8779,58.1852,58.387,58.5268,58.9027,58.679,58.8786,58.707,58.7801,58.8491,58.8409,58.8641,58.7071,58.8592,59.091
0x65 58.8609,59.0265,59.0828,59.1213,58.9387,59.0314,59.1148,59.0102,59.0826,59.0538,59.1408,59.1177,59.0294,59.2293,59.1352,59.264
0x75 58.91,59.0803,59.0986,59.2281,58.9014,59.05,59.1743,59.1164,59.1291,59.3267,59.2928,59.2208,59.1788,59.2304,59.2998,59.2763
0x85 59.0932,59.0181,59.1194,58.9536,58.9353,59.0185,59.0066,59.306,59.1438,59.1304,59.1505,59.1584,59.0427,59.2772,59.2154,59.2788
0x16 58.7162,58.6399,58.5078,58.5026,58.6261,58.5387,58.7149,58.4151,58.8053,58.7017,58.8667,58.8272,58.7439,58.9427,58.9035,59.0275
0x26 59.3989,59.0789,59.1282,59.3207,59.0199,59.2384,58.5877,59.2806,59.3894,59.3159,58.5106,59.2367,58.6206,59.4606,59.3978,59.4458
0x36 59.3786,59.3548,59.251,59.3095,59.3707,59.2832,59.3456,59.4921,59.2645,59.1269,59.3129,59.204,59.4308,59.2906,59.4505,59.3
0x46 59.1417,59.2377,59.1446,59.2554,59.2204,59.3235,59.1895,59.2833,59.2157,59.1526,59.1777,58.6253,58.6508,58.6241,59.4503,59.299
0x56 58.6051,58.7639,59.2812,59.2083,59.2067,59.3017,59.2766,59.3343,59.1808,58.6003,59.1248,59.1811,59.2189,59.2678,58.8756,58.7355
0x66 59.7727,59.6142,59.4276,59.6611,59.3857,59.5645,59.454,59.5612,59.6208,59.4621,59.5282,59.9036,59.6612,59.7375,59.6775,59.703
0x76 59.2176,59.2672,59.2672,59.1713,59.2631,59.26,59.1735,59.2915,59.1654,59.1002,59.2568,59.2138,59.3874,59.2466,59.4561,59.3122
0x86 59.1676,59.5524,59.4761,60.0157,58.9452,59.1606,59.0826,59.2818,58.937,59.6008,59.669,59.8495,59.1649,59.7445,59.7406,59.3689
0x17 59.19,59.2703,59.212,59.3287,59.301,59.3796,59.1283,59.3077,59.2232,59.2113,59.1407,59.3362,59.1927,59.3366,59.3958,59.372
0x27 58.9706,59.1191,59.2227,59.0479,59.0156,58.9407,58.963,59.0954,59.0849,59.4919,58.9842,58.9389,59.0521,58.6675,58.6989,59.2873
0x37 59.1964,59.2979,59.5145,59.2556,59.0729,59.1851,59.2743,59.2177,59.68,59.4395,59.3753,59.3503,59.2312,59.3128,59.3642,59.6144
0x47 58.6181,59.4837,58.7887,58.9731,58.8991,58.9066,58.6369,58.9142,59.0353,59.4172,58.9762,59.4907,59.0412,59.2293,59.099,59.0285
0x57 59.5382,58.9109,59.0057,59.0676,58.838,59.025,58.9232,59.1913,59.1675,59.089,59.312,59.1635,59.1806,59.1615,59.2219,59.1745
0x67 58.9929,59.0528,59.0467,59.0263,59.0081,58.8709,58.8904,59.2654,59.1873,59.0028,59.0306,59.0953,59.0608,59.0484,59.0647,59.0282
0x77 59.0252,58.811,58.897,58.5317,58.2941,58.6169,58.4741,58.6441,58.8566,58.8283,58.3161,58.9489,59.0121,58.6818,58.458,58.5575
0x87 58.3897,58.7358,58.8259,58.7229,58.4683,58.5488,58.1809,57.9609,58.0396,59.0072,58.7139,58.2459,58.4081,58.881,58.8617,58.2106
0x18 58.4998,58.5479,58.5833,58.4816,58.6674,58.4818,58.5944,58.4815,58.471,58.6008,58.551,58.6111,58.26,58.3407,58.4701,58.7697
0x28 58.3994,57.9997,57.9206,58.5594,57.8096,58.533,57.9005,58.142,58.7258,58.6632,58.0182,58.1841,58.007,58.7008,58.0343,58.1667
0x38 58.5767,58.843,58.877,58.7133,58.5686,58.8452,58.5982,58.8392,59.1132,58.8807,58.9069,58.817,59.0101,58.9007,58.8839,58.8296
0x48 59.1158,59.051,58.9139,58.862,58.5978,58.6972,58.846,58.4331,58.6717,58.7526,58.4984,58.712,58.6729,58.7886,58.8194,59.1708
0x58 58.9787,59.1131,59.3812,59.1808,59.2142,59.2451,59.2337,59.1949,58.9543,59.311,59.0105,58.8571,59.0292,59.1471,59.1819,59.1136
0x68 59.0088,58.96,58.2815,57.9606,58.7727,58.717,58.9442,58.879,59.0039,58.7483,58.7999,58.7268,58.8831,58.7885,58.1913,59.2587
0x78 58.006,58.3247,58.4916,58.3064,58.4387,58.6394,58.4832,58.4762,58.502,58.4473,58.3161,58.5512,58.4821,58.4712,58.6012,58.5476
0x88 58.5805,58.0243,58.0065,57.936,57.732,58.1795,57.9881,57.6437,58.029,58.1793,58.0227,58.3481,58.085,57.8483,57.988,58.1147
