0x73 58.0548,58.0965,58.1006,58.0925,58.0581,57.8904,57.902,58.1994,57.9864,57.8266,58.2562,58.2831,58.339,58.3329,58.3204,58.1902
0x83 57.1671,57.1902,57.2796,57.2665,57.2845,57.344,57.3557,57.4013,57.2882,57.4122,57.2955,57.3816,57.4239,57.3823,57.5748,57.7527
0x14 58.5949,58.5956,58.6049,58.8459,58.7746,58.9548,58.8941,58.8708,58.9737,58.7123,58.8512,58.8896,58.8452,58.9441,58.8936,58.8988
0x24 57.2443,57.2043,57.2772,57.2448,57.3079,57.4104,57.323,57.3982,57.112,57.3693,57.1847,57.4663,57.5613,57.5012,57.5442,57.4473
0x34 58.6583,58.7479,58.7435,58.7889,58.7872,58.9051,58.8143,59.0823,58.7509,58.9475,58.9304,58.9348,59.0968,59.0774,59.1709,59.1761
0x44 58.6049,58.721,58.5534,58.6733,58.7283,58.788,58.7289,58.7341,58.545,58.7675,58.6312,58.7398,58.8938,58.8318,59.044,58.7796
0x54 57.7126,57.7484,57.8334,57.8586,57.8818,57.8068,57.8679,57.8631,57.9929,57.9257,58.1366,57.9871,58.1144,58.0433,58.0766,57.9769
0x64 57.902,57.8089,58.0683,58.0359,57.9357,57.8523,57.8946,57.93,57.8678,57.7211,57.9813,57.8362,58.0939,57.9964,58.0603,57.9638
0x74 58.4848,58.3771,58.5919,58.5216,58.6294,58.5539,58.5503,58.6218,58.3902,58.458,58.6617,58.5788,58.7219,58.626,58.8134,58.6965
0x84 57.9437,57.903,57.9704,58.0783,58.1801,58.0091,58.0312,58.1732,58.0667,57.8159,57.9039,57.825,58.3213,58.07,58.0574,58.0953
0x15 58.475,58.2695,58.4491,58.4156,58.293,58.4621,58.4466,58.529,58.3951,58.481,58.5431,58.5279,58.4147,58.5277,58.5162,58.5889
0x25 57.6991,57.6026,57.8048,57.567,57.7,57.7988,57.3973,57.3669,57.38,57.4234,57.5436,57.6043,57.6688,57.6366,57.7479,57.7096
0x35 58.9037,58.916,58.9955,58.8252,58.764,58.8011,58.9233,58.8941,58.855,59.1048,58.9161,58.8902,59.0997,59.2363,59.2532,59.1382
0x45 57.0706,57.0904,57.1554,57.362,57.2581,57.3131,57.3799,57.3546,57.1664,57.2474,57.3879,57.4333,57.3783,57.1157,57.1855,57.5518
0x55 58.8288,58.8172,58.8567,58.9497,58.7239,58.8644,59.0493,58.9538,58.8506,58.9932,58.993,58.892,59.119,59.1066,59.2283,59.0947
0x65 57.7765,57.9145,58.0605,57.9658,57.9924,58.0603,58.038,58.1849,57.9138,58.0133,58.069,58.0477,58.1185,58.0765,58.2532,58.0931
0x75 58.2405,57.8846,58.0039,57.8997,58.1995,57.9367,57.9328,58.2305,58.1311,57.8201,58.1051,58.0796,58.2025,58.1551,58.1157,58.1168
0x85 57.3431,57.2513,57.5567,57.5004,57.448,57.4132,57.6533,57.6539,57.4574,57.3594,57.5335,57.4569,57.565,57.4066,57.6671,57.3565
0x16 57.9391,57.632,57.6452,57.9176,57.9962,57.8344,57.9368,57.8857,57.9382,57.9961,58.1788,58.1156,58.0548,57.919,57.8208,57.9035
0x26 58.5099,58.6076,58.802,58.6405,58.6846,58.6611,58.7233,58.7808,58.5825,58.5794,58.6641,58.7272,58.783,58.8207,58.8408,58.8274
0x36 58.2892,58.3417,58.4612,58.4702,58.333,58.5372,58.4333,58.5023,58.4349,58.3541,58.5224,58.3802,58.5747,58.453,58.5476,58.5059
0x46 57.7854,57.7635,57.9172,57.7703,57.914,57.9574,57.8129,58.0726,57.6899,57.6406,57.8591,57.8771,57.8469,57.7951,57.8395,58.0335
0x56 58.059,57.9388,57.9791,57.999,58.0702,58.0322,57.8582,58.1847,57.9139,57.8092,58.0283,58.0995,57.9772,57.9625,58.1978,58.085
0x66 58.591,58.512,58.4872,58.4835,58.5277,58.5216,58.7328,58.6049,58.5225,58.3642,58.499,58.57,58.6026,58.6241,58.7311,58.8431
0x76 57.7197,57.6486,57.6386,57.602,57.5884,57.8033,57.6178,57.759,57.5739,57.6829,57.8168,57.6459,57.7899,57.6494,57.7944,57.7256
0x86 57.4336,57.5178,57.4257,57.7425,57.5886,57.7219,57.7743,57.8919,57.5449,57.4432,57.6475,57.6039,57.316,57.6857,57.8277,57.7097
0x17 58.2993,58.581,58.4719,58.6054,58.5327,58.742,58.6005,58.7664,58.6023,58.6021,58.6191,58.6163,58.8267,58.6165,58.8499,58.7499
0x27 57.6688,57.6421,57.6812,57.9839,57.9145,57.9193,57.8656,58.3962,57.6537,57.7749,57.9488,57.8581,58.129,58.1025,58.2251,58.0587
0x37 56.7147,56.844,56.8823,56.9455,56.9326,57.0098,57.1177,56.9916,56.9511,56.8658,56.9976,56.8846,57.0776,57.041,57.2901,57.2153
0x47 56.8933,56.8665,56.8475,56.82,56.9762,56.8832,56.8339,56.8971,56.9025,56.9853,57.197,57.1068,56.9775,57.0211,57.0375,56.9302
0x57 58.482,58.6379,58.5336,58.4648,58.5956,58.3955,58.5794,58.6285,58.4789,58.44,58.6644,58.5243,58.6535,58.5249,58.617,58.6272
0x67 58.3678,58.4115,58.5336,58.6998,58.5143,58.6913,58.5939,58.7453,58.3357,58.2786,58.4771,58.5449,58.6867,58.5617,58.7252,58.7875
0x77 57.0745,56.8135,56.9735,57.0233,56.7842,56.7261,57.0349,56.8969,56.9096,56.9542,56.8937,57.1022,57.1089,57.1529,57.1675,57.2872
0x87 58.4487,57.9695,57.8967,57.8265,58.0106,57.8168,57.9002,57.8639,57.9628,58.0351,58.0242,57.9349,58.0853,57.9059,58.1094,58.1693
0x18 58.6539,58.7779,58.907,58.9174,58.8482,58.8899,58.7956,58.8858,58.8246,58.7376,58.8826,58.9494,58.9829,58.9473,58.9892,59.1597
0x28 58.1423,58.1883,58.2847,58.3189,58.4313,58.5796,58.4385,58.5393,58.2263,58.3252,58.3998,58.4928,58.6244,58.5973,58.6352,58.5804
0x38 56.9455,56.8758,57.0362,57.0673,56.7677,57.0159,56.8154,57.0985,56.9816,57.044,57.0694,57.0887,57.1308,57.0806,57.211,57.2104
0x48 56.3989,56.3758,56.5117,56.5852,56.5617,56.4676,56.5213,56.6982,56.4839,56.7506,56.5677,56.6792,56.6954,56.6262,56.7701,56.8062
0x58 57.9057,57.7091,57.8812,58.0054,58.1931,58.0528,58.0886,58.4171,58.3041,58.2663,58.2234,58.2881,58.3562,58.3952,58.4085,58.532
0x68 57.7083,57.6793,57.6093,57.8356,57.8516,57.8219,57.8555,57.9817,57.6277,57.7338,57.9297,57.8997,58.1091,58.2712,58.2331,58.3261
0x78 57.36,57.2984,57.359,57.2986,57.1988,57.1289,57.6587,57.5384,57.2665,57.0908,57.1209,57.5569,57.5607,57.2575,57.2421,57.6383
0x88 58.354,56.8955,56.8841,56.7568,56.7855,56.6344,56.888,56.8435,57.0272,56.9357,56.727,56.7627,56.9984,57.0439,57.1594,57.1145
